CustomerID,SignupDate,Plan,MonthlyFee,AcquisitionChannel,MarketingCost,Churn,ChurnDate,count of yes ,count of no,total customer,churn rate,total revenue,arpu,lost due to churn,cltv
54227,25-07-2023,Pro,2499,Paid Ads,615,No,,,,,,,,,
54228,10-01-2024,Basic,999,Referral,563,No,,,,,,,,,
54229,26-03-2024,Basic,999,Organic,879,Yes,25-11-2024 00:00,,,,,,,,
54230,17-09-2024,Pro,2499,Social Media,1627,No,,,,,,,,,
54231,17-08-2024,Basic,999,Organic,135,No,,,,,,,,,
54232,28-06-2023,Basic,999,Referral,115,Yes,23-05-2024 00:00,,,,,,,,
54233,29-07-2023,Pro,2499,Referral,1018,No,,,,,,,,,
54234,14-05-2024,Basic,999,Referral,748,Yes,31-08-2024 00:00,,,,,,,,
54235,08-04-2024,Enterprise,7999,Paid Ads,1713,No,,,,,,,,,
54236,04-05-2023,Basic,999,Referral,922,Yes,01-01-2024 00:00,,,,,,,,
54237,23-04-2023,Enterprise,7999,Paid Ads,172,No,,,,,,,,,
54238,12-01-2023,Basic,999,Paid Ads,1443,Yes,12-01-2024 00:00,,,,,,,,
54239,06-05-2023,Basic,999,Referral,1368,No,,,,,,,,,
54240,18-07-2024,Pro,2499,Social Media,1981,No,,,,,,,,,
54241,27-11-2023,Pro,2499,Organic,839,No,,,,,,,,,
54242,10-10-2023,Pro,2499,Organic,1318,No,,,,,,,,,
54243,20-05-2023,Basic,999,Paid Ads,857,Yes,08-08-2023 00:00,,,,,,,,
54244,05-02-2024,Basic,999,Paid Ads,1005,Yes,11-11-2024 00:00,,,,,,,,
54245,07-04-2023,Pro,2499,Paid Ads,1118,No,,,,,,,,,
54246,31-05-2024,Basic,999,Organic,1212,No,,,,,,,,,
54247,22-07-2024,Basic,999,Paid Ads,1895,No,,,,,,,,,
54248,10-03-2023,Pro,2499,Social Media,897,No,,,,,,,,,
54249,28-04-2023,Basic,999,Social Media,1262,Yes,07-04-2024 00:00,,,,,,,,
54250,28-02-2023,Basic,999,Paid Ads,1686,No,,,,,,,,,
54251,02-02-2023,Basic,999,Organic,1782,Yes,28-09-2023 00:00,,,,,,,,
54252,14-11-2023,Enterprise,7999,Referral,1877,Yes,05-05-2024 00:00,,,,,,,,
54253,19-02-2023,Basic,999,Organic,1520,Yes,06-04-2023 00:00,,,,,,,,
54254,03-05-2024,Enterprise,7999,Referral,1052,No,,,,,,,,,
54255,19-01-2023,Basic,999,Referral,583,No,,,,,,,,,
54256,26-12-2024,Pro,2499,Paid Ads,486,Yes,02-08-2025 00:00,,,,,,,,
54257,16-07-2023,Basic,999,Social Media,1491,Yes,04-12-2023 00:00,,,,,,,,
54258,25-03-2024,Basic,999,Paid Ads,1969,Yes,07-12-2024 00:00,,,,,,,,
54259,12-07-2024,Pro,2499,Referral,557,No,,,,,,,,,
54260,09-11-2024,Pro,2499,Paid Ads,521,No,,,,,,,,,
54261,27-03-2024,Pro,2499,Referral,331,No,,,,,,,,,
54262,16-10-2023,Pro,2499,Paid Ads,638,No,,,,,,,,,
54263,21-05-2023,Basic,999,Social Media,1467,No,,,,,,,,,
54264,25-03-2023,Basic,999,Social Media,819,Yes,07-12-2023 00:00,,,,,,,,
54265,24-11-2024,Basic,999,Organic,1261,Yes,23-04-2025 00:00,,,,,,,,
54266,26-01-2024,Enterprise,7999,Referral,1497,No,,,,,,,,,
54267,13-08-2024,Basic,999,Referral,1560,No,,,,,,,,,
54268,03-08-2023,Enterprise,7999,Paid Ads,254,No,,,,,,,,,
54269,09-06-2024,Basic,999,Organic,618,Yes,10-01-2025 00:00,,,,,,,,
54270,03-08-2023,Pro,2499,Social Media,1238,No,,,,,,,,,
54271,07-02-2024,Basic,999,Paid Ads,1215,Yes,27-04-2024 00:00,,,,,,,,
54272,08-05-2023,Basic,999,Organic,1469,Yes,12-12-2023 00:00,,,,,,,,
54273,21-04-2024,Pro,2499,Social Media,1717,No,,,,,,,,,
54274,08-02-2024,Pro,2499,Paid Ads,1648,Yes,12-12-2024 00:00,,,,,,,,
54275,29-01-2023,Enterprise,7999,Social Media,683,Yes,24-01-2024 00:00,,,,,,,,
54276,04-12-2023,Pro,2499,Referral,1214,Yes,04-07-2024 00:00,,,,,,,,
54277,14-12-2024,Pro,2499,Organic,799,Yes,13-02-2025 00:00,,,,,,,,
54278,27-12-2023,Enterprise,7999,Social Media,1521,Yes,16-08-2024 00:00,,,,,,,,
54279,22-07-2024,Pro,2499,Organic,204,Yes,09-01-2025 00:00,,,,,,,,
54280,27-01-2024,Pro,2499,Paid Ads,911,No,,,,,,,,,
54281,06-08-2023,Basic,999,Organic,1065,No,,,,,,,,,
54282,27-07-2024,Basic,999,Paid Ads,695,No,,,,,,,,,
54283,30-10-2024,Pro,2499,Organic,1113,No,,,,,,,,,
54284,21-07-2023,Enterprise,7999,Paid Ads,639,Yes,25-11-2023 00:00,,,,,,,,
54285,17-01-2023,Basic,999,Paid Ads,1402,Yes,19-04-2023 00:00,,,,,,,,
54286,18-11-2023,Basic,999,Paid Ads,111,No,,,,,,,,,
54287,01-06-2024,Pro,2499,Social Media,1430,No,,,,,,,,,
54288,23-07-2024,Basic,999,Referral,463,Yes,11-04-2025 00:00,,,,,,,,
54289,21-11-2023,Pro,2499,Organic,761,No,,,,,,,,,
54290,16-02-2024,Pro,2499,Referral,1441,No,,,,,,,,,
54291,14-11-2023,Basic,999,Referral,637,Yes,29-01-2024 00:00,,,,,,,,
54292,11-11-2024,Enterprise,7999,Referral,1337,No,,,,,,,,,
54293,23-03-2023,Pro,2499,Referral,413,No,,,,,,,,,
54294,18-04-2024,Pro,2499,Organic,1578,No,,,,,,,,,
54295,12-04-2024,Basic,999,Organic,1522,Yes,28-08-2024 00:00,,,,,,,,
54296,29-02-2024,Basic,999,Referral,1875,Yes,21-02-2025 00:00,,,,,,,,
54297,19-11-2024,Enterprise,7999,Organic,1345,No,,,,,,,,,
54298,23-07-2023,Basic,999,Organic,679,Yes,14-07-2024 00:00,,,,,,,,
54299,05-08-2024,Basic,999,Paid Ads,361,Yes,06-07-2025 00:00,,,,,,,,
54300,22-01-2024,Basic,999,Organic,595,No,,,,,,,,,
54301,08-04-2023,Basic,999,Social Media,722,Yes,18-05-2023 00:00,,,,,,,,
54302,11-12-2023,Basic,999,Referral,229,No,,,,,,,,,
54303,27-07-2023,Basic,999,Organic,1282,No,,,,,,,,,
54304,28-05-2024,Enterprise,7999,Referral,891,No,,,,,,,,,
54305,27-09-2024,Pro,2499,Organic,1414,No,,,,,,,,,
54306,08-08-2024,Basic,999,Referral,1938,No,,,,,,,,,
54307,15-06-2023,Pro,2499,Social Media,1666,No,,,,,,,,,
54308,22-01-2023,Basic,999,Organic,188,No,,,,,,,,,
54309,03-06-2023,Pro,2499,Organic,1067,No,,,,,,,,,
54310,14-03-2024,Basic,999,Social Media,1455,Yes,08-05-2024 00:00,,,,,,,,
54311,22-10-2023,Basic,999,Organic,729,Yes,09-05-2024 00:00,,,,,,,,
54312,07-08-2023,Enterprise,7999,Referral,605,Yes,08-01-2024 00:00,,,,,,,,
54313,30-10-2024,Basic,999,Social Media,1253,No,,,,,,,,,
54314,09-05-2024,Pro,2499,Paid Ads,306,No,,,,,,,,,
54315,18-08-2023,Basic,999,Referral,1483,Yes,20-11-2023 00:00,,,,,,,,
54316,20-01-2023,Basic,999,Organic,1182,Yes,05-12-2023 00:00,,,,,,,,
54317,06-07-2024,Pro,2499,Referral,1219,No,,,,,,,,,
54318,28-05-2023,Pro,2499,Social Media,1954,No,,,,,,,,,
54319,18-04-2023,Basic,999,Organic,1369,No,,,,,,,,,
54320,07-02-2024,Basic,999,Organic,1582,No,,,,,,,,,
54321,18-08-2024,Basic,999,Social Media,1268,Yes,31-12-2024 00:00,,,,,,,,
54322,27-04-2024,Enterprise,7999,Paid Ads,1433,No,,,,,,,,,
54323,02-01-2024,Basic,999,Organic,1760,Yes,07-03-2024 00:00,,,,,,,,
54324,18-02-2024,Basic,999,Organic,633,No,,,,,,,,,
54325,05-11-2023,Enterprise,7999,Organic,1504,No,,,,,,,,,
54326,14-05-2023,Basic,999,Paid Ads,1476,No,,,,,,,,,
54327,19-12-2024,Basic,999,Referral,983,No,,,,,,,,,
54328,10-10-2023,Basic,999,Paid Ads,1050,No,,,,,,,,,
54329,14-03-2023,Pro,2499,Referral,384,No,,,,,,,,,
54330,25-04-2024,Basic,999,Organic,818,No,,,,,,,,,
54331,18-12-2023,Basic,999,Referral,601,Yes,26-10-2024 00:00,,,,,,,,
54332,13-07-2024,Enterprise,7999,Referral,357,No,,,,,,,,,
54333,22-11-2023,Basic,999,Referral,909,Yes,06-04-2024 00:00,,,,,,,,
54334,18-03-2024,Basic,999,Referral,151,No,,,,,,,,,
54335,10-04-2023,Basic,999,Organic,649,No,,,,,,,,,
54336,28-02-2023,Pro,2499,Social Media,764,No,,,,,,,,,
54337,22-05-2024,Enterprise,7999,Paid Ads,1968,No,,,,,,,,,
54338,15-09-2023,Basic,999,Referral,1339,No,,,,,,,,,
54339,17-02-2024,Basic,999,Organic,1569,No,,,,,,,,,
54340,27-03-2024,Basic,999,Organic,1346,Yes,20-02-2025 00:00,,,,,,,,
54341,06-03-2023,Basic,999,Organic,754,No,,,,,,,,,
54342,17-08-2024,Pro,2499,Organic,1065,No,,,,,,,,,
54343,03-06-2023,Basic,999,Referral,1228,No,,,,,,,,,
54344,23-09-2023,Basic,999,Paid Ads,621,No,,,,,,,,,
54345,20-03-2023,Pro,2499,Organic,1068,No,,,,,,,,,
54346,11-11-2023,Basic,999,Paid Ads,1877,Yes,30-03-2024 00:00,,,,,,,,
54347,23-10-2024,Pro,2499,Paid Ads,1100,No,,,,,,,,,
54348,13-07-2024,Basic,999,Paid Ads,987,No,,,,,,,,,
54349,05-09-2023,Enterprise,7999,Social Media,1506,No,,,,,,,,,
54350,01-09-2024,Basic,999,Organic,1237,No,,,,,,,,,
54351,18-02-2024,Enterprise,7999,Organic,844,No,,,,,,,,,
54352,25-01-2023,Basic,999,Organic,1192,No,,,,,,,,,
54353,11-10-2023,Pro,2499,Paid Ads,1488,Yes,08-03-2024 00:00,,,,,,,,
54354,24-03-2024,Basic,999,Organic,1167,Yes,08-10-2024 00:00,,,,,,,,
54355,28-10-2023,Pro,2499,Organic,1804,No,,,,,,,,,
54356,09-03-2023,Basic,999,Paid Ads,310,Yes,22-06-2023 00:00,,,,,,,,
54357,07-01-2023,Pro,2499,Organic,375,Yes,08-12-2023 00:00,,,,,,,,
54358,17-05-2023,Pro,2499,Referral,1230,No,,,,,,,,,
54359,13-06-2023,Pro,2499,Social Media,578,No,,,,,,,,,
54360,24-03-2023,Pro,2499,Referral,1802,No,,,,,,,,,
54361,11-10-2024,Basic,999,Referral,304,No,,,,,,,,,
54362,24-02-2024,Basic,999,Referral,218,Yes,26-03-2024 00:00,,,,,,,,
54363,14-03-2023,Pro,2499,Paid Ads,585,Yes,01-09-2023 00:00,,,,,,,,
54364,25-08-2023,Basic,999,Organic,208,No,,,,,,,,,
54365,15-02-2023,Basic,999,Referral,553,No,,,,,,,,,
54366,09-09-2024,Basic,999,Referral,1362,No,,,,,,,,,
54367,19-09-2023,Basic,999,Organic,1131,Yes,01-01-2024 00:00,,,,,,,,
54368,25-06-2023,Pro,2499,Paid Ads,611,No,,,,,,,,,
54369,15-06-2023,Pro,2499,Referral,1166,No,,,,,,,,,
54370,18-10-2024,Enterprise,7999,Organic,1517,Yes,22-01-2025 00:00,,,,,,,,
54371,05-01-2024,Basic,999,Organic,1932,Yes,06-11-2024 00:00,,,,,,,,
54372,23-02-2023,Enterprise,7999,Social Media,231,No,,,,,,,,,
54373,20-11-2024,Pro,2499,Referral,1841,Yes,27-04-2025 00:00,,,,,,,,
54374,23-02-2024,Enterprise,7999,Referral,1915,No,,,,,,,,,
54375,21-05-2024,Pro,2499,Social Media,850,Yes,17-09-2024 00:00,,,,,,,,
54376,07-12-2023,Pro,2499,Organic,1912,Yes,02-03-2024 00:00,,,,,,,,
54377,07-05-2023,Basic,999,Organic,493,No,,,,,,,,,
54378,13-02-2024,Basic,999,Referral,1681,Yes,27-03-2024 00:00,,,,,,,,
54379,02-01-2024,Basic,999,Referral,297,Yes,08-04-2024 00:00,,,,,,,,
54380,28-09-2023,Enterprise,7999,Social Media,1587,No,,,,,,,,,
54381,05-10-2024,Enterprise,7999,Referral,1244,Yes,11-11-2024 00:00,,,,,,,,
54382,27-08-2024,Pro,2499,Referral,1423,No,,,,,,,,,
54383,14-01-2024,Enterprise,7999,Paid Ads,319,No,,,,,,,,,
54384,14-03-2023,Enterprise,7999,Social Media,967,Yes,13-10-2023 00:00,,,,,,,,
54385,05-09-2023,Pro,2499,Organic,1924,Yes,03-02-2024 00:00,,,,,,,,
54386,12-02-2023,Pro,2499,Referral,193,No,,,,,,,,,
54387,12-01-2024,Basic,999,Organic,1415,No,,,,,,,,,
54388,10-02-2023,Basic,999,Referral,252,No,,,,,,,,,
54389,19-06-2023,Basic,999,Paid Ads,624,No,,,,,,,,,
54390,31-07-2023,Basic,999,Social Media,818,Yes,26-06-2024 00:00,,,,,,,,
54391,07-05-2024,Pro,2499,Social Media,866,No,,,,,,,,,
54392,10-11-2024,Basic,999,Organic,1545,No,,,,,,,,,
54393,08-02-2023,Enterprise,7999,Paid Ads,1281,Yes,22-08-2023 00:00,,,,,,,,
54394,04-01-2024,Basic,999,Organic,1393,Yes,11-02-2024 00:00,,,,,,,,
54395,31-05-2023,Basic,999,Paid Ads,917,No,,,,,,,,,
54396,21-04-2023,Pro,2499,Referral,1703,No,,,,,,,,,
54397,24-04-2024,Pro,2499,Referral,356,Yes,21-08-2024 00:00,,,,,,,,
54398,11-03-2024,Basic,999,Paid Ads,800,No,,,,,,,,,
54399,16-02-2023,Pro,2499,Referral,614,Yes,31-07-2023 00:00,,,,,,,,
54400,28-07-2024,Basic,999,Social Media,1360,No,,,,,,,,,
54401,01-01-2024,Enterprise,7999,Paid Ads,544,Yes,26-02-2024 00:00,,,,,,,,
54402,10-03-2023,Pro,2499,Paid Ads,1767,No,,,,,,,,,
54403,26-10-2023,Basic,999,Organic,270,No,,,,,,,,,
54404,23-10-2023,Pro,2499,Paid Ads,369,No,,,,,,,,,
54405,22-07-2023,Enterprise,7999,Organic,700,No,,,,,,,,,
54406,02-03-2023,Pro,2499,Paid Ads,1738,No,,,,,,,,,
54407,10-11-2023,Pro,2499,Social Media,736,Yes,12-02-2024 00:00,,,,,,,,
54408,10-06-2023,Basic,999,Social Media,166,Yes,10-02-2024 00:00,,,,,,,,
54409,27-11-2023,Enterprise,7999,Social Media,874,No,,,,,,,,,
54410,11-06-2024,Pro,2499,Organic,107,No,,,,,,,,,
54411,04-12-2023,Pro,2499,Organic,1679,No,,,,,,,,,
54412,28-08-2024,Basic,999,Referral,1571,Yes,23-06-2025 00:00,,,,,,,,
54413,31-10-2023,Enterprise,7999,Organic,234,No,,,,,,,,,
54414,17-05-2024,Pro,2499,Organic,1883,Yes,13-08-2024 00:00,,,,,,,,
54415,11-10-2024,Enterprise,7999,Social Media,915,No,,,,,,,,,
54416,04-12-2023,Basic,999,Paid Ads,929,Yes,04-02-2024 00:00,,,,,,,,
54417,03-07-2024,Basic,999,Organic,124,No,,,,,,,,,
54418,30-09-2024,Basic,999,Referral,564,Yes,30-06-2025 00:00,,,,,,,,
54419,02-10-2023,Basic,999,Paid Ads,473,No,,,,,,,,,
54420,13-06-2023,Pro,2499,Organic,295,No,,,,,,,,,
54421,18-03-2024,Pro,2499,Paid Ads,803,No,,,,,,,,,
54422,15-11-2023,Pro,2499,Paid Ads,501,No,,,,,,,,,
54423,11-08-2024,Pro,2499,Paid Ads,221,Yes,27-04-2025 00:00,,,,,,,,
54424,18-05-2024,Basic,999,Paid Ads,871,No,,,,,,,,,
54425,16-11-2024,Basic,999,Paid Ads,658,No,,,,,,,,,
54426,22-01-2024,Enterprise,7999,Organic,1332,Yes,24-08-2024 00:00,,,,,,,,
54427,25-08-2024,Pro,2499,Paid Ads,1424,No,,,,,,,,,
54428,21-11-2024,Pro,2499,Paid Ads,1724,No,,,,,,,,,
54429,08-05-2024,Basic,999,Referral,1053,No,,,,,,,,,
54430,04-05-2024,Pro,2499,Referral,1638,No,,,,,,,,,
54431,21-12-2024,Basic,999,Paid Ads,1007,No,,,,,,,,,
54432,14-03-2023,Pro,2499,Organic,1780,Yes,31-12-2023 00:00,,,,,,,,
54433,23-05-2024,Enterprise,7999,Referral,1657,No,,,,,,,,,
54434,25-01-2024,Pro,2499,Referral,1162,Yes,23-12-2024 00:00,,,,,,,,
54435,10-09-2024,Basic,999,Paid Ads,1930,No,,,,,,,,,
54436,22-10-2023,Pro,2499,Organic,718,No,,,,,,,,,
54437,04-01-2024,Basic,999,Social Media,1735,No,,,,,,,,,
54438,24-11-2024,Basic,999,Organic,1907,No,,,,,,,,,
54439,02-07-2024,Enterprise,7999,Referral,840,No,,,,,,,,,
54440,10-10-2024,Basic,999,Referral,1046,No,,,,,,,,,
54441,21-07-2024,Enterprise,7999,Referral,896,No,,,,,,,,,
54442,06-07-2023,Basic,999,Referral,305,Yes,29-09-2023 00:00,,,,,,,,
54443,20-03-2024,Pro,2499,Referral,682,Yes,06-12-2024 00:00,,,,,,,,
54444,23-07-2024,Pro,2499,Paid Ads,1804,No,,,,,,,,,
54445,29-12-2023,Basic,999,Paid Ads,796,No,,,,,,,,,
54446,03-05-2023,Pro,2499,Paid Ads,511,No,,,,,,,,,
54447,07-07-2023,Enterprise,7999,Referral,1456,No,,,,,,,,,
54448,10-11-2024,Pro,2499,Paid Ads,307,No,,,,,,,,,
54449,24-02-2024,Pro,2499,Referral,504,No,,,,,,,,,
54450,17-09-2024,Enterprise,7999,Organic,487,Yes,01-07-2025 00:00,,,,,,,,
54451,09-09-2023,Basic,999,Social Media,1610,No,,,,,,,,,
54452,10-09-2024,Basic,999,Organic,1505,Yes,31-01-2025 00:00,,,,,,,,
54453,02-07-2024,Basic,999,Social Media,966,No,,,,,,,,,
54454,01-12-2023,Pro,2499,Paid Ads,370,Yes,09-11-2024 00:00,,,,,,,,
54455,02-04-2023,Pro,2499,Social Media,536,No,,,,,,,,,
54456,13-06-2024,Pro,2499,Organic,957,Yes,04-08-2024 00:00,,,,,,,,
54457,04-03-2023,Enterprise,7999,Organic,1553,Yes,25-12-2023 00:00,,,,,,,,
54458,23-10-2024,Pro,2499,Social Media,1770,No,,,,,,,,,
54459,26-05-2024,Basic,999,Organic,1781,Yes,26-11-2024 00:00,,,,,,,,
54460,19-05-2023,Basic,999,Paid Ads,444,No,,,,,,,,,
54461,28-11-2024,Enterprise,7999,Organic,248,No,,,,,,,,,
54462,04-07-2023,Basic,999,Social Media,727,No,,,,,,,,,
54463,24-07-2023,Pro,2499,Paid Ads,1515,No,,,,,,,,,
54464,02-08-2023,Basic,999,Social Media,286,No,,,,,,,,,
54465,13-09-2023,Basic,999,Referral,119,Yes,03-06-2024 00:00,,,,,,,,
54466,15-05-2023,Pro,2499,Referral,1461,No,,,,,,,,,
54467,26-07-2024,Basic,999,Paid Ads,472,No,,,,,,,,,
54468,29-03-2023,Enterprise,7999,Paid Ads,1078,Yes,22-03-2024 00:00,,,,,,,,
54469,26-07-2023,Basic,999,Organic,1879,Yes,09-09-2023 00:00,,,,,,,,
54470,09-05-2023,Pro,2499,Social Media,166,No,,,,,,,,,
54471,03-01-2023,Pro,2499,Referral,1562,No,,,,,,,,,
54472,01-05-2023,Pro,2499,Organic,1185,No,,,,,,,,,
54473,20-01-2024,Enterprise,7999,Referral,1609,No,,,,,,,,,
54474,05-09-2024,Basic,999,Organic,885,No,,,,,,,,,
54475,07-02-2023,Basic,999,Organic,1982,No,,,,,,,,,
54476,07-12-2023,Basic,999,Referral,721,No,,,,,,,,,
54477,06-10-2024,Enterprise,7999,Organic,1691,Yes,06-12-2024 00:00,,,,,,,,
54478,14-12-2024,Enterprise,7999,Referral,184,Yes,15-09-2025 00:00,,,,,,,,
54479,21-01-2023,Basic,999,Paid Ads,1529,No,,,,,,,,,
54480,30-08-2023,Pro,2499,Social Media,1899,No,,,,,,,,,
54481,30-03-2024,Basic,999,Organic,1518,No,,,,,,,,,
54482,12-09-2024,Basic,999,Referral,1742,No,,,,,,,,,
54483,30-10-2023,Pro,2499,Referral,1647,Yes,21-06-2024 00:00,,,,,,,,
54484,18-08-2024,Basic,999,Social Media,275,Yes,23-04-2025 00:00,,,,,,,,
54485,17-08-2024,Basic,999,Social Media,458,No,,,,,,,,,
54486,10-03-2023,Pro,2499,Social Media,930,Yes,03-06-2023 00:00,,,,,,,,
54487,09-05-2023,Pro,2499,Organic,1662,Yes,14-02-2024 00:00,,,,,,,,
54488,15-07-2023,Basic,999,Referral,390,No,,,,,,,,,
54489,20-05-2023,Pro,2499,Organic,229,No,,,,,,,,,
54490,19-03-2024,Pro,2499,Organic,1862,No,,,,,,,,,
54491,10-10-2023,Basic,999,Paid Ads,578,No,,,,,,,,,
54492,08-11-2023,Pro,2499,Social Media,747,No,,,,,,,,,
54493,18-06-2024,Basic,999,Paid Ads,631,Yes,02-03-2025 00:00,,,,,,,,
54494,26-10-2024,Basic,999,Paid Ads,363,No,,,,,,,,,
54495,04-10-2023,Basic,999,Organic,1058,No,,,,,,,,,
54496,02-03-2023,Enterprise,7999,Organic,1959,Yes,08-05-2023 00:00,,,,,,,,
54497,15-11-2023,Basic,999,Referral,1794,No,,,,,,,,,
54498,21-02-2023,Basic,999,Paid Ads,602,No,,,,,,,,,
54499,02-06-2023,Basic,999,Social Media,1283,No,,,,,,,,,
54500,07-11-2023,Basic,999,Paid Ads,1008,No,,,,,,,,,
54501,27-06-2024,Pro,2499,Referral,1977,No,,,,,,,,,
54502,20-07-2024,Basic,999,Paid Ads,1661,No,,,,,,,,,
54503,24-01-2024,Pro,2499,Paid Ads,1204,No,,,,,,,,,
54504,01-07-2024,Pro,2499,Paid Ads,1536,No,,,,,,,,,
54505,13-09-2024,Pro,2499,Referral,574,No,,,,,,,,,
54506,26-06-2023,Basic,999,Paid Ads,987,No,,,,,,,,,
54507,28-12-2023,Basic,999,Organic,117,No,,,,,,,,,
54508,10-11-2023,Basic,999,Paid Ads,1192,No,,,,,,,,,
54509,07-04-2023,Pro,2499,Organic,1007,Yes,17-06-2023 00:00,,,,,,,,
54510,01-08-2023,Basic,999,Paid Ads,229,No,,,,,,,,,
54511,17-05-2023,Pro,2499,Organic,1037,No,,,,,,,,,
54512,06-01-2023,Basic,999,Paid Ads,1770,No,,,,,,,,,
54513,19-04-2023,Basic,999,Social Media,914,Yes,30-10-2023 00:00,,,,,,,,
54514,30-06-2024,Basic,999,Organic,1853,No,,,,,,,,,
54515,08-02-2023,Basic,999,Social Media,1433,No,,,,,,,,,
54516,23-10-2024,Enterprise,7999,Organic,1610,No,,,,,,,,,
54517,29-02-2024,Basic,999,Paid Ads,114,No,,,,,,,,,
54518,21-09-2024,Enterprise,7999,Referral,1619,No,,,,,,,,,
54519,18-09-2023,Pro,2499,Paid Ads,1309,No,,,,,,,,,
54520,01-03-2024,Enterprise,7999,Referral,1540,Yes,05-02-2025 00:00,,,,,,,,
54521,28-03-2023,Basic,999,Social Media,1106,No,,,,,,,,,
54522,09-04-2024,Enterprise,7999,Referral,806,No,,,,,,,,,
54523,17-03-2023,Basic,999,Referral,802,No,,,,,,,,,
54524,15-04-2024,Pro,2499,Referral,845,No,,,,,,,,,
54525,18-02-2024,Basic,999,Referral,531,No,,,,,,,,,
54526,26-12-2024,Basic,999,Social Media,1189,No,,,,,,,,,
54527,01-04-2024,Pro,2499,Referral,1204,No,,,,,,,,,
54528,12-10-2023,Pro,2499,Paid Ads,135,Yes,25-01-2024 00:00,,,,,,,,
54529,27-08-2023,Basic,999,Organic,846,No,,,,,,,,,
54530,07-11-2024,Basic,999,Organic,116,No,,,,,,,,,
54531,21-08-2024,Pro,2499,Paid Ads,613,No,,,,,,,,,
54532,14-10-2024,Basic,999,Social Media,132,Yes,16-12-2024 00:00,,,,,,,,
54533,02-11-2024,Basic,999,Paid Ads,448,No,,,,,,,,,
54534,11-07-2024,Enterprise,7999,Paid Ads,1503,No,,,,,,,,,
54535,07-01-2024,Enterprise,7999,Referral,607,No,,,,,,,,,
54536,09-05-2024,Enterprise,7999,Referral,745,Yes,11-08-2024 00:00,,,,,,,,
54537,15-09-2024,Pro,2499,Social Media,1038,No,,,,,,,,,
54538,14-02-2023,Basic,999,Social Media,1991,No,,,,,,,,,
54539,05-02-2024,Enterprise,7999,Organic,955,No,,,,,,,,,
54540,04-09-2023,Basic,999,Social Media,1390,No,,,,,,,,,
54541,07-09-2024,Basic,999,Paid Ads,616,No,,,,,,,,,
54542,19-08-2024,Pro,2499,Organic,897,No,,,,,,,,,
54543,25-03-2024,Basic,999,Organic,584,No,,,,,,,,,
54544,29-04-2024,Pro,2499,Referral,1470,No,,,,,,,,,
54545,07-10-2024,Basic,999,Referral,1726,No,,,,,,,,,
54546,11-09-2024,Basic,999,Organic,763,Yes,28-02-2025 00:00,,,,,,,,
54547,18-01-2023,Pro,2499,Referral,542,Yes,02-01-2024 00:00,,,,,,,,
54548,28-08-2024,Basic,999,Referral,477,No,,,,,,,,,
54549,23-10-2024,Basic,999,Referral,1753,Yes,12-10-2025 00:00,,,,,,,,
54550,16-10-2023,Basic,999,Organic,1113,Yes,09-09-2024 00:00,,,,,,,,
54551,18-02-2024,Basic,999,Organic,1062,No,,,,,,,,,
54552,21-12-2024,Basic,999,Organic,672,Yes,27-10-2025 00:00,,,,,,,,
54553,29-09-2024,Enterprise,7999,Paid Ads,457,No,,,,,,,,,
54554,23-08-2023,Basic,999,Organic,637,No,,,,,,,,,
54555,20-02-2024,Enterprise,7999,Referral,720,No,,,,,,,,,
54556,13-05-2024,Basic,999,Organic,1930,Yes,25-11-2024 00:00,,,,,,,,
54557,25-09-2024,Basic,999,Paid Ads,1333,No,,,,,,,,,
54558,11-10-2024,Basic,999,Referral,1894,Yes,24-05-2025 00:00,,,,,,,,
54559,25-04-2023,Basic,999,Social Media,905,No,,,,,,,,,
54560,04-11-2024,Basic,999,Organic,1165,No,,,,,,,,,
54561,13-12-2024,Basic,999,Organic,915,No,,,,,,,,,
54562,22-08-2023,Basic,999,Social Media,112,Yes,22-07-2024 00:00,,,,,,,,
54563,23-06-2024,Basic,999,Referral,1724,Yes,20-04-2025 00:00,,,,,,,,
54564,11-01-2023,Pro,2499,Organic,1723,No,,,,,,,,,
54565,25-07-2023,Enterprise,7999,Paid Ads,923,No,,,,,,,,,
54566,09-11-2024,Basic,999,Referral,588,No,,,,,,,,,
54567,04-09-2023,Pro,2499,Organic,1310,No,,,,,,,,,
54568,12-07-2024,Pro,2499,Referral,1186,No,,,,,,,,,
54569,07-05-2023,Basic,999,Organic,1459,Yes,03-11-2023 00:00,,,,,,,,
54570,27-05-2023,Enterprise,7999,Social Media,654,No,,,,,,,,,
54571,28-04-2023,Enterprise,7999,Organic,844,No,,,,,,,,,
54572,17-01-2024,Basic,999,Referral,1869,No,,,,,,,,,
54573,16-02-2024,Pro,2499,Organic,174,No,,,,,,,,,
54574,25-10-2024,Pro,2499,Organic,864,Yes,14-07-2025 00:00,,,,,,,,
54575,06-08-2024,Basic,999,Referral,924,No,,,,,,,,,
54576,29-12-2023,Basic,999,Organic,1272,No,,,,,,,,,
54577,23-05-2024,Enterprise,7999,Organic,1817,Yes,07-03-2025 00:00,,,,,,,,
54578,17-05-2023,Pro,2499,Referral,306,Yes,20-04-2024 00:00,,,,,,,,
54579,24-06-2023,Basic,999,Social Media,792,No,,,,,,,,,
54580,16-10-2023,Basic,999,Paid Ads,1808,No,,,,,,,,,
